name,displayName,url,profileCount,range,isEstimated
System Testing,,/research/US/Job=Computer_Systems_Analyst/Salary/5cf4854d/System-Testing,6,{'50': 84287.1},
Project Management,,/research/US/Job=Computer_Systems_Analyst/Salary/dafd43ce/Project-Management,6,{'50': 53000},
Python,,/research/US/Job=Computer_Systems_Analyst/Salary/758c4bcb/Python,6,{'50': 71000},
Network Support,,/research/US/Job=Computer_Systems_Analyst/Hourly_Rate/d9ea32f3/Network-Support,6,{'50': 47500},
Internet Information Server (IIS),,/research/US/Job=Computer_Systems_Analyst/Salary/7b8e1e89/Internet-Information-Server-IIS,5,{'50': 54573.28},
Cisco Networking,,/research/US/Job=Computer_Systems_Analyst/Salary/20b3ed3d/Cisco-Networking,5,{'50': 72000},
Business Analysis,,/research/US/Job=Computer_Systems_Analyst/Salary/0ef50d09/Business-Analysis,5,{'50': 67993.36},
Software Development,,/research/US/Job=Computer_Systems_Analyst/Salary/01b092cc/Software-Development,5,{'50': 76000},
Windows Server 2008 R2,,/research/US/Job=Computer_Systems_Analyst/Salary/7eaba3de/Windows-Server-2008-R2,5,{'50': 66000},
Information Technology (IT) Support,,/research/US/Job=Computer_Technical_Support_Specialist/Hourly_Rate/a2f81b03/Information-Technology-IT-Support,220,{'50': 22.62},
Help Desk / Desktop Support (Tier 2),,/research/US/Job=Computer_Technical_Support_Specialist/Hourly_Rate/6f7aaf60/Help-Desk-Desktop-Support-Tier-2,173,{'50': 23.13},
Computer Hardware Technician,,/research/US/Job=Computer_Technical_Support_Specialist/Hourly_Rate/ea3eb9c2/Computer-Hardware-Technician,123,{'50': 21.58},
Microsoft Word,,/research/US/Job=Computer_Technical_Support_Specialist/Hourly_Rate/ddeb79e0/Microsoft-Word,114,{'50': 16.99},
Customer Service,,/research/US/Job=Computer_Technical_Support_Specialist/Hourly_Rate/6e6de3ce/Customer-Service,97,{'50': 20.46},
Systems Troubleshooting,,/research/US/Job=Computer_Technical_Support_Specialist/Hourly_Rate/8df6344b/Systems-Troubleshooting,86,{'50': 22.94},
Windows NT / 2000 / XP Networking,,/research/US/Job=Computer_Technical_Support_Specialist/Salary/1e485c70/Windows-NT-2000-XP-Networking,72,{'50': 17.96},
Network Management / Administration,,/research/US/Job=Computer_Technical_Support_Specialist/Salary/8ac92ad5/Network-Management-Administration,65,{'50': 19},
Macintosh,,/research/US/Job=Computer_Technical_Support_Specialist/Hourly_Rate/121056a3/Macintosh,63,{'50': 19.19},
Microsoft Exchange,,/research/US/Job=Computer_Technical_Support_Specialist/Salary/38d9fa86/Microsoft-Exchange,62,{'50': 17.84},
Windows Operating System General Use,,/research/US/Job=Computer_Technical_Support_Specialist/Hourly_Rate/8daf1675/Windows-Operating-System-General-Use,44,{'50': 19.56},
Cisco Networking,,/research/US/Job=Computer_Technical_Support_Specialist/Salary/fad62746/Cisco-Networking,39,{'50': 17.38},
SQL,,/research/US/Job=Computer_Technical_Support_Specialist/Salary/9b07a097/SQL,33,{'50': 16},
Software Installation & Upgrade,,/research/US/Job=Computer_Technical_Support_Specialist/Salary/e1c72980/Software-Installation-%26-Upgrade,31,{'50': 19.09},
Microsoft Active Directory,,/research/US/Job=Computer_Technical_Support_Specialist/Salary/4b10a089/Microsoft-Active-Directory,27,{'50': 23.4},
HTML,,/research/US/Job=Computer_Technical_Support_Specialist/Salary/955776b3/HTML,26,{'50': 15.28},
Microsoft Office,,/research/US/Job=Computer_Technical_Support_Specialist/Hourly_Rate/a951e711/Microsoft-Office,25,{'50': 18.43},
Help Desk / Desktop Support (Tier 3),,/research/US/Job=Computer_Technical_Support_Specialist/Salary/fdbf6b6c/Help-Desk-Desktop-Support-Tier-3,19,{'50': 27.52},
Network Support,,/research/US/Job=Computer_Technical_Support_Specialist/Salary/65ada75f/Network-Support,16,{'50': 24.42},
Help Desk / Desktop Support (Tier 1),,/research/US/Job=Computer_Technical_Support_Specialist/Hourly_Rate/29890b3b/Help-Desk-Desktop-Support-Tier-1,13,{'50': 18.06},
Troubleshooting,,/research/US/Job=Computer_Technical_Support_Specialist/Salary/2c9162b9/Troubleshooting,8,{'50': None},
Windows Server 2012 R2,,/research/US/Job=Computer_Technical_Support_Specialist/Salary/8bbc73fd/Windows-Server-2012-R2,7,{'50': None},
Windows Support,,/research/US/Job=Computer_Technical_Support_Specialist/Hourly_Rate/dd305c29/Windows-Support,7,{'50': 24.76},
Linux,,/research/US/Job=Computer_Technical_Support_Specialist/Salary/c3fb3909/Linux,6,{'50': None},
System Administration,,/research/US/Job=Computer_Technical_Support_Specialist/Salary/bd09045f/System-Administration,6,{'50': None},
Technical Services,,/research/US/Job=Computer_Technical_Support_Specialist/Salary/d1575ac6/Technical-Services,5,{'50': 15.25},
Help Desk / Desktop Support,,/research/US/Job=Computer_Technical_Support_Specialist/Salary/33d0ad46/Help-Desk-Desktop-Support,5,{'50': 20.88},
Apple OS X,,/research/US/Job=Computer_Technical_Support_Specialist/Hourly_Rate/7b71da8a/Apple-OS-X,5,{'50': 17.03},
Phone Support,,/research/US/Job=Computer_Technical_Support_Specialist/Hourly_Rate/9cd1bcf7/Phone-Support,5,{'50': 19},
Project Management,,/research/US/Job=Computer_Technical_Support_Specialist/Salary/327a4d18/Project-Management,5,{'50': None},
iOS,,/research/US/Job=Computer_Technical_Support_Specialist/Hourly_Rate/c8785b5b/iOS,3,{'50': 16.69},
A+,,/research/US/Job=Computer_Technical_Support_Specialist/Hourly_Rate/71526683/A%2B,3,{'50': 20.25},
Data Analysis,,/research/US/Job=Computer_and_Information_Scientist%2C_Research/Salary/0bf996e0/Data-Analysis,40,{'50': 107842.63},
Machine Learning,,/research/US/Job=Computer_and_Information_Scientist%2C_Research/Salary/9c0bd0fb/Machine-Learning,21,{'50': 117968.16},
Python,,/research/US/Job=Computer_and_Information_Scientist%2C_Research/Salary/9b505d23/Python,17,{'50': 119966.67},
Algorithm Development,,/research/US/Job=Computer_and_Information_Scientist%2C_Research/Salary/7d5c473d/Algorithm-Development,15,{'50': 114483.77},
C++ Programming Language,,/research/US/Job=Computer_and_Information_Scientist%2C_Research/Salary/c087b56d/C%2B%2B-Programming-Language,11,{'50': 130000},
Computer Vision,,/research/US/Job=Computer_and_Information_Scientist%2C_Research/Salary/91918e24/Computer-Vision,9,{'50': 100000},
Software Development,,/research/US/Job=Computer_and_Information_Scientist%2C_Research/Salary/c1d0df1d/Software-Development,8,{'50': 111500},
Research Analysis,,/research/US/Job=Computer_and_Information_Scientist%2C_Research/Salary/25a951b4/Research-Analysis,6,{'50': 95000},
Object Oriented Programming (OOP),,/research/US/Job=Computer_and_Information_Scientist%2C_Research/Salary/ac5b4030/Object-Oriented-Programming-OOP,5,{'50': 55000},
Cyber Security,,/research/US/Job=Computer_and_Information_Scientist%2C_Research/Salary/6a515b97/Cyber-Security,5,{'50': 135000},
Data Analysis,,/research/US/Job=Configuration_Analyst/Salary/97c03fee/Data-Analysis,210,{'50': 66647.95},
Software Configuration,,/research/US/Job=Configuration_Analyst/Salary/84680496/Software-Configuration,193,{'50': 66614.83},
Microsoft Excel,,/research/US/Job=Configuration_Analyst/Salary/8721401c/Microsoft-Excel,123,{'50': 62711.12},
Microsoft Office,,/research/US/Job=Configuration_Analyst/Salary/6edc0d26/Microsoft-Office,122,{'50': 66625.56},
Database Management & Reporting,,/research/US/Job=Configuration_Analyst/Salary/eb0fe640/Database-Management-%26-Reporting,84,{'50': 66842},
SQL,,/research/US/Job=Configuration_Analyst/Salary/7e9e5d40/SQL,75,{'50': 63951.06},
Requirements Analysis,,/research/US/Job=Configuration_Analyst/Salary/f587580c/Requirements-Analysis,47,{'50': 71173.08},
Change Management,,/research/US/Job=Configuration_Analyst/Salary/93117299/Change-Management,42,{'50': 71366.41},
Quality Assurance / Quality Control,,/research/US/Job=Configuration_Analyst/Salary/129b99c1/Quality-Assurance-Quality-Control,34,{'50': 61189.38},
Hardware Configuration,,/research/US/Job=Configuration_Analyst/Salary/f111eee2/Hardware-Configuration,24,{'50': 67678.49},
System Administration,,/research/US/Job=Configuration_Analyst/Salary/e9ded593/System-Administration,12,{'50': 54100.79},
Writing Procedures & Documentation,,/research/US/Job=Configuration_Analyst/Salary/a1e749bd/Writing-Procedures-%26-Documentation,12,{'50': 52610.49},
Problem Solving,,/research/US/Job=Configuration_Analyst/Salary/8fbdf75d/Problem-Solving,11,{'50': 66250},
Project Management,,/research/US/Job=Configuration_Analyst/Salary/0b4ba8ff/Project-Management,11,{'50': 75912.05},
Business Analysis,,/research/US/Job=Configuration_Analyst/Salary/f0265e87/Business-Analysis,7,{'50': 61651.72},
Implementation Analysis,,/research/US/Job=Configuration_Analyst/Salary/27a15a56/Implementation-Analysis,7,{'50': 74619.77},
SAP Materials Management (SAP MM),,/research/US/Job=Configuration_Analyst/Salary/d3849218/SAP-Materials-Management-SAP-MM,7,{'50': 62729.91},
Microsoft Access,,/research/US/Job=Configuration_Analyst/Salary/dc4923e4/Microsoft-Access,6,{'50': 83043},
End User Requirements Research,,/research/US/Job=Configuration_Analyst/Salary/8b2b7194/End-User-Requirements-Research,6,{'50': 53319},
Change Management,,/research/US/Job=Configuration_Management_(CM)_Analyst/Salary/3cf3dc3d/Change-Management,122,{'50': 74509.39},
Document Management,,/research/US/Job=Configuration_Management_(CM)_Analyst/Salary/01e570f7/Document-Management,69,{'50': 78999.02},
Data Management,,/research/US/Job=Configuration_Management_(CM)_Analyst/Salary/3682ab28/Data-Management,68,{'50': 74923.62},
Problem Solving,,/research/US/Job=Configuration_Management_(CM)_Analyst/Salary/3496272e/Problem-Solving,53,{'50': 74227.06},
Production Support,,/research/US/Job=Configuration_Management_(CM)_Analyst/Salary/224e1152/Production-Support,38,{'50': 70474.51},
Data Analysis,,/research/US/Job=Configuration_Management_(CM)_Analyst/Salary/fbb0b533/Data-Analysis,38,{'50': 71366.39},
Release Management,,/research/US/Job=Configuration_Management_(CM)_Analyst/Salary/358fd6cb/Release-Management,31,{'50': 71215.54},
Software Configuration,,/research/US/Job=Configuration_Management_(CM)_Analyst/Salary/c3bab064/Software-Configuration,13,{'50': 75000},
Systems Asset Management,,/research/US/Job=Configuration_Management_(CM)_Analyst/Salary/e08f9f5b/Systems-Asset-Management,9,{'50': 62628.68},
Program Management,,/research/US/Job=Configuration_Management_(CM)_Analyst/Salary/1b44a557/Program-Management,8,{'50': 78561.41},
SQL,,/research/US/Job=Configuration_Management_(CM)_Analyst/Salary/18112167/SQL,7,{'50': 58000},
Systems Engineering,,/research/US/Job=Configuration_Management_(CM)_Analyst/Salary/2db910f9/Systems-Engineering,6,{'50': 80000},
Data Entry,,/research/US/Job=Configuration_Management_(CM)_Analyst/Salary/62268139/Data-Entry,6,{'50': 56292.5},
Auditing,,/research/US/Job=Configuration_Management_(CM)_Analyst/Salary/5e02dfef/Auditing,5,{'50': 70000},
Change Management,,/research/US/Job=Configuration_Management_(CM)_Manager/Salary/32a800a2/Change-Management,53,{'50': 100134.5},
Hardware Configuration,,/research/US/Job=Configuration_Management_(CM)_Manager/Salary/b177ecd0/Hardware-Configuration,35,{'50': 94013.14},
Data Management,,/research/US/Job=Configuration_Management_(CM)_Manager/Salary/512b8d18/Data-Management,32,{'50': 94516.36},
Team Leadership,,/research/US/Job=Configuration_Management_(CM)_Manager/Salary/f4c5868d/Team-Leadership,31,{'50': 106373.77},
Software Configuration,,/research/US/Job=Configuration_Management_(CM)_Manager/Salary/7bb58fca/Software-Configuration,27,{'50': 94288.41},
Release Management,,/research/US/Job=Configuration_Management_(CM)_Manager/Salary/34d311d3/Release-Management,21,{'50': 97913.2},
Information Technology Infrastructure Library (ITIL),,/research/US/Job=Configuration_Management_(CM)_Manager/Salary/98aafadc/Information-Technology-Infrastructure-Library-ITIL,13,{'50': 111193.86},
Project Management,,/research/US/Job=Configuration_Management_(CM)_Manager/Salary/0305115a/Project-Management,9,{'50': 88130.32},
Technical Writing,,/research/US/Job=Configuration_Management_(CM)_Manager/Salary/8f93f506/Technical-Writing,5,{'50': 100910.89},
Change Management,,/research/US/Job=Configuration_Management_(CM)_Specialist/Salary/1fbbc02f/Change-Management,97,{'50': 74144.64},
Document Management,,/research/US/Job=Configuration_Management_(CM)_Specialist/Salary/e55fc4fb/Document-Management,93,{'50': 67849.6},
Data Management,,/research/US/Job=Configuration_Management_(CM)_Specialist/Salary/15cf8ff6/Data-Management,82,{'50': 68968.09},
Software Configuration,,/research/US/Job=Configuration_Management_(CM)_Specialist/Salary/cbb7e9ca/Software-Configuration,62,{'50': 73116.41},
Microsoft Office,,/research/US/Job=Configuration_Management_(CM)_Specialist/Salary/81cd49a3/Microsoft-Office,35,{'50': 64512.02},
Hardware Configuration,,/research/US/Job=Configuration_Management_(CM)_Specialist/Salary/4aaed336/Hardware-Configuration,33,{'50': 81544.33},
Quality Assurance / Quality Control,,/research/US/Job=Configuration_Management_(CM)_Specialist/Salary/edfafb85/Quality-Assurance-Quality-Control,23,{'50': 67279.12},
SQL,,/research/US/Job=Configuration_Management_(CM)_Specialist/Salary/de1f01f8/SQL,7,{'50': 59500},
SolidWorks,,/research/US/Job=Configuration_Management_(CM)_Specialist/Hourly_Rate/ba0d629a/SolidWorks,6,{'50': None},
ISO 9000,,/research/US/Job=Configuration_Management_(CM)_Specialist/Hourly_Rate/600accd0/ISO-9000,6,{'50': None},
Microsoft Excel,,/research/US/Job=Configuration_Management_(CM)_Specialist/Salary/9e4d0b76/Microsoft-Excel,6,{'50': 55000},
Information Technology Infrastructure Library (ITIL),,/research/US/Job=Configuration_Management_(CM)_Specialist/Salary/22b5dd05/Information-Technology-Infrastructure-Library-ITIL,5,{'50': 50000},
Data Analysis,,/research/US/Job=Configuration_Management_(CM)_Specialist/Salary/bd16ddc2/Data-Analysis,4,{'50': 48000},
Change Management,,/research/US/Job=Configuration_Manager/Salary/13d8644b/Change-Management,138,{'50': 101137.75},
Software Configuration,,/research/US/Job=Configuration_Manager/Salary/6a3db6ca/Software-Configuration,103,{'50': 102718.9},
Hardware Configuration,,/research/US/Job=Configuration_Manager/Salary/f1d94feb/Hardware-Configuration,77,{'50': 105209.76},
Release Management,,/research/US/Job=Configuration_Manager/Salary/b4cfffd3/Release-Management,76,{'50': 97869.3},
Process Improvement,,/research/US/Job=Configuration_Manager/Salary/4250e414/Process-Improvement,71,{'50': 95470.58},
Project Management,,/research/US/Job=Configuration_Manager/Salary/c10021d4/Project-Management,62,{'50': 93466.71},
Leadership,,/research/US/Job=Configuration_Manager/Salary/19e4ad91/Leadership,22,{'50': 102067.85},
Continuous Integration (CI),,/research/US/Job=Configuration_Manager/Salary/7d1094d9/Continuous-Integration-CI,19,{'50': 96649.66},
Information Technology Infrastructure Library (ITIL),,/research/US/Job=Configuration_Manager/Salary/10460fc6/Information-Technology-Infrastructure-Library-ITIL,16,{'50': 83941.27},
Data Management,,/research/US/Job=Configuration_Manager/Salary/bdb4c86b/Data-Management,13,{'50': 80342.56},
Writing Procedures & Documentation,,/research/US/Job=Configuration_Manager/Salary/5e53569b/Writing-Procedures-%26-Documentation,13,{'50': 80000},
Systems Asset Management,,/research/US/Job=Configuration_Manager/Salary/fb4f2baf/Systems-Asset-Management,8,{'50': 80000},
Product Management,,/research/US/Job=Configuration_Manager/Salary/7efc232f/Product-Management,6,{'50': 100298.51},
Jenkins,,/research/US/Job=Configuration_Manager/Salary/d7bc5017/Jenkins,6,{'50': 119369.58},
Data Analysis,,/research/US/Job=Configuration_Manager/Salary/73e7b483/Data-Analysis,5,{'50': 70000},
Development Operations (DevOps),,/research/US/Job=Configuration_Manager/Salary/743a4e69/Development-Operations-DevOps,5,{'50': 96610.6},
Document Management,,/research/US/Job=Configuration_Manager/Salary/ff70cf60/Document-Management,5,{'50': 86500},
ServiceNow,,/research/US/Job=Configuration_Manager/Salary/87c45dce/ServiceNow,5,{'50': 67320},
Git,,/research/US/Job=Configuration_Manager/Salary/198ea105/Git,3,{'50': 115309},
Release Management,,/research/US/Job=Configuration_Manager%2C_IT/Salary/7b11c177/Release-Management,20,{'50': 97000},
Process Improvement,,/research/US/Job=Configuration_Manager%2C_IT/Salary/84a4c559/Process-Improvement,19,{'50': 73000},
Change Management,,/research/US/Job=Configuration_Manager%2C_IT/Salary/3b9d8857/Change-Management,16,{'50': 87000},
Software Configuration,,/research/US/Job=Configuration_Manager%2C_IT/Salary/85195466/Software-Configuration,6,{'50': 73500},
System Administration,,/research/US/Job=Configuration_Manager%2C_IT/Salary/af69b293/System-Administration,5,{'50': 81778.88},
Software Configuration,,/research/US/Job=Configuration_Manager%2C_Software_%2F_Computer_Hardware/Salary/e26c22ad/Software-Configuration,18,{'50': 106000.33},
Windows Operating System General Use,,/research/US/Job=Configuration_Manager%2C_Software_%2F_Computer_Hardware/Salary/8fd59c00/Windows-Operating-System-General-Use,16,{'50': 90985.9},
Microsoft Office,,/research/US/Job=Configuration_Manager%2C_Software_%2F_Computer_Hardware/Salary/ac9f1d07/Microsoft-Office,12,{'50': 88000},
Hardware Configuration,,/research/US/Job=Configuration_Manager%2C_Software_%2F_Computer_Hardware/Salary/388f223c/Hardware-Configuration,8,{'50': 124408.73},
JIRA,,/research/US/Job=Configuration_Manager%2C_Software_%2F_Computer_Hardware/Salary/35c66915/JIRA,5,{'50': 65000},
Microsoft Excel,,/research/US/Job=Configuration_Manager%2C_Software_%2F_Computer_Hardware/Salary/b1acc38c/Microsoft-Excel,5,{'50': 66665.76},
Clearcase,,/research/US/Job=Configuration_Manager%2C_Software_%2F_Computer_Hardware/Salary/df81beb3/Clearcase,5,{'50': 114034.43},
SQL,,/research/US/Job=Consulting_Software_Engineer/Salary/42730c1c/SQL,21,{'50': 120000},
Java,,/research/US/Job=Consulting_Software_Engineer/Salary/ea9a2c1e/Java,12,{'50': 120000},
JavaScript,,/research/US/Job=Consulting_Software_Engineer/Salary/274682d7/JavaScript,11,{'50': 142500},
Linux,,/research/US/Job=Consulting_Software_Engineer/Salary/f950522a/Linux,9,{'50': 132476.07},
Java/J2EE,,/research/US/Job=Consulting_Software_Engineer/Salary/c4d79433/Java-J2EE,9,{'50': 140000},
Python,,/research/US/Job=Consulting_Software_Engineer/Salary/51fc6b7a/Python,7,{'50': 106478.87},
Microsoft .NET,,/research/US/Job=Consulting_Software_Engineer/Salary/4bc9d406/Microsoft-.NET,7,{'50': 120000},
Oracle,,/research/US/Job=Consulting_Software_Engineer/Salary/fa61e72a/Oracle,6,{'50': 110000},
C Programming Language,,/research/US/Job=Consulting_Software_Engineer/Salary/aa84bfea/C-Programming-Language,6,{'50': 140791.2},
