name,displayName,url,profileCount,range,isEstimated
1-4 years,,/research/US/Job=Senior_.NET_Developer_%2F_Programmer/Salary/b367b194/Early-Career,22,{'50': 88781.31},
5-9 years,,/research/US/Job=Senior_.NET_Developer_%2F_Programmer/Salary/27e9cd6b/Mid-Career,99,{'50': 104645.05},
10-19 years,,/research/US/Job=Senior_.NET_Developer_%2F_Programmer/Salary/e73ea4f0/Experienced,205,{'50': 113699.63},
20 years or more,,/research/US/Job=Senior_.NET_Developer_%2F_Programmer/Salary/a9b1dbf3/Late-Career,58,{'50': 116317.69},
1-4 years,,/research/US/Job=Senior_Network_Administrator%2C_IT/Salary/d851c2ba/Early-Career,30,{'50': 75491.42},
5-9 years,,/research/US/Job=Senior_Network_Administrator%2C_IT/Salary/50b426a9/Mid-Career,72,{'50': 85069.37},
10-19 years,,/research/US/Job=Senior_Network_Administrator%2C_IT/Salary/d90e55d8/Experienced,173,{'50': 84772.89},
20 years or more,,/research/US/Job=Senior_Network_Administrator%2C_IT/Salary/4d43588e/Late-Career,125,{'50': 93686.23},
Less than 1 year,,/research/US/Job=Senior_Operations_Analyst/Salary/1ef474a0/Entry-Level,9,{'50': 66234.23},
1-4 years,,/research/US/Job=Senior_Operations_Analyst/Salary/1ef474a0/Early-Career,382,{'50': 71957.52},
5-9 years,,/research/US/Job=Senior_Operations_Analyst/Salary/6eba49a7/Mid-Career,274,{'50': 77421.95},
10-19 years,,/research/US/Job=Senior_Operations_Analyst/Salary/659c57cd/Experienced,137,{'50': 81494.74},
20 years or more,,/research/US/Job=Senior_Operations_Analyst/Salary/dc1462ed/Late-Career,58,{'50': 79514.27},
1-4 years,,/research/US/Job=Senior_Privacy_%26_Security_Analyst/Salary/809d21c3/Early-Career,20,{'50': 90379.02},
5-9 years,,/research/US/Job=Senior_Privacy_%26_Security_Analyst/Salary/cc4f05c4/Mid-Career,32,{'50': 98890.83},
10-19 years,,/research/US/Job=Senior_Privacy_%26_Security_Analyst/Salary/b9733daa/Experienced,15,{'50': 116879.58},
20 years or more,,/research/US/Job=Senior_Privacy_%26_Security_Analyst/Salary/8018579d/Late-Career,9,{'50': 129749.96},
1-4 years,,/research/US/Job=Senior_Program_Analyst%2C_IT/Salary/b038bbe0/Early-Career,6,{'50': 82000},
5-9 years,,/research/US/Job=Senior_Program_Analyst%2C_IT/Salary/e005914a/Mid-Career,10,{'50': 97825.73},
10-19 years,,/research/US/Job=Senior_Program_Analyst%2C_IT/Salary/ea6e7d9a/Experienced,28,{'50': 106950.29},
20 years or more,,/research/US/Job=Senior_Program_Analyst%2C_IT/Salary/bfb5d90a/Late-Career,7,{'50': 90870.19},
1-4 years,,/research/US/Job=Senior_Program_Manager%2C_IT/Salary/19dde787/Early-Career,38,{'50': 112651.41},
5-9 years,,/research/US/Job=Senior_Program_Manager%2C_IT/Salary/ae3bbb60/Mid-Career,196,{'50': 136385.69},
10-19 years,,/research/US/Job=Senior_Program_Manager%2C_IT/Salary/5a356a8a/Experienced,678,{'50': 145576.51},
20 years or more,,/research/US/Job=Senior_Program_Manager%2C_IT/Salary/e906c218/Late-Career,603,{'50': 147215.83},
Less than 1 year,,/research/US/Job=Senior_Programmer_Analyst/Salary/d31e9113/Entry-Level,7,{'50': 70984.46},
1-4 years,,/research/US/Job=Senior_Programmer_Analyst/Salary/d31e9113/Early-Career,66,{'50': 84129.07},
5-9 years,,/research/US/Job=Senior_Programmer_Analyst/Salary/d1084886/Mid-Career,184,{'50': 92860.94},
10-19 years,,/research/US/Job=Senior_Programmer_Analyst/Salary/7473441e/Experienced,334,{'50': 99481.46},
20 years or more,,/research/US/Job=Senior_Programmer_Analyst/Salary/29e9ae00/Late-Career,370,{'50': 99284.83},
10-19 years,,/research/US/Job=Senior_Project_Director%2C_Software/Salary/74756590/Experienced,8,{'50': 139607},
20 years or more,,/research/US/Job=Senior_Project_Director%2C_Software/Salary/4198d876/Late-Career,8,{'50': 158233.44},
Less than 1 year,,/research/US/Job=Senior_Project_Manager%2C_IT/Salary/24233ebb/Entry-Level,7,{'50': 90064.85},
1-4 years,,/research/US/Job=Senior_Project_Manager%2C_IT/Salary/24233ebb/Early-Career,228,{'50': 95769.11},
5-9 years,,/research/US/Job=Senior_Project_Manager%2C_IT/Salary/3ba7d4a5/Mid-Career,1028,{'50': 110012.69},
10-19 years,,/research/US/Job=Senior_Project_Manager%2C_IT/Salary/b9696eec/Experienced,2132,{'50': 124287.24},
20 years or more,,/research/US/Job=Senior_Project_Manager%2C_IT/Salary/de512ee3/Late-Career,1449,{'50': 129327.39},
1-4 years,,/research/US/Job=Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software)/Salary/f1a53a98/Early-Career,37,{'50': 70423.22},
5-9 years,,/research/US/Job=Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software)/Salary/fa7c1838/Mid-Career,95,{'50': 77823.34},
10-19 years,,/research/US/Job=Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software)/Salary/e2bd9029/Experienced,153,{'50': 83779.71},
20 years or more,,/research/US/Job=Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software)/Salary/d7620a53/Late-Career,34,{'50': 87001.11},
5-9 years,,/research/US/Job=Senior_Release_Engineer/Salary/a7dc0034/Mid-Career,19,{'50': 109622},
10-19 years,,/research/US/Job=Senior_Release_Engineer/Salary/964ff055/Experienced,11,{'50': 110630.32},
20 years or more,,/research/US/Job=Senior_Release_Engineer/Salary/b71dd8aa/Late-Career,12,{'50': 130072.2},
1-4 years,,/research/US/Job=Senior_SOC_Analyst/Salary/41398777/Early-Career,11,{'50': 95000},
5-9 years,,/research/US/Job=Senior_SOC_Analyst/Salary/43e3daae/Mid-Career,5,{'50': 94000},
5-9 years,,/research/US/Job=Senior_Search_Engine_Optimization_(SEO)_Expert/Salary/de920cab/Mid-Career,5,{'50': 76249.01},
10-19 years,,/research/US/Job=Senior_Search_Engine_Optimization_(SEO)_Expert/Salary/be55c4f4/Experienced,3,{'50': 77500},
1-4 years,,/research/US/Job=Senior_Search_Engine_Optimization_(SEO)_Manager/Salary/dab6db9a/Early-Career,6,{'50': 72211.66},
5-9 years,,/research/US/Job=Senior_Search_Engine_Optimization_(SEO)_Manager/Salary/49136319/Mid-Career,11,{'50': 100000},
10-19 years,,/research/US/Job=Senior_Search_Engine_Optimization_(SEO)_Manager/Salary/7bdfd4b7/Experienced,9,{'50': 120000},
1-4 years,,/research/US/Job=Senior_Search_Engine_Optimization_(SEO)_Specialist/Salary/19252900/Early-Career,60,{'50': 61671.68},
5-9 years,,/research/US/Job=Senior_Search_Engine_Optimization_(SEO)_Specialist/Salary/6e4cdfdb/Mid-Career,42,{'50': 71974.78},
10-19 years,,/research/US/Job=Senior_Search_Engine_Optimization_(SEO)_Specialist/Salary/68d20c51/Experienced,21,{'50': 72107.3},
1-4 years,,/research/US/Job=Senior_Security_Consultant/Salary/37a7b103/Early-Career,96,{'50': 98456.78},
5-9 years,,/research/US/Job=Senior_Security_Consultant/Salary/c107bd9b/Mid-Career,137,{'50': 122265.69},
10-19 years,,/research/US/Job=Senior_Security_Consultant/Salary/912911aa/Experienced,94,{'50': 134323.61},
20 years or more,,/research/US/Job=Senior_Security_Consultant/Salary/cbfe036d/Late-Career,64,{'50': 136566.16},
1-4 years,,/research/US/Job=Senior_Software_Architect/Salary/a68f2322/Early-Career,34,{'50': 113771.94},
5-9 years,,/research/US/Job=Senior_Software_Architect/Salary/e6e06aa6/Mid-Career,96,{'50': 134653.61},
10-19 years,,/research/US/Job=Senior_Software_Architect/Salary/eff20e94/Experienced,511,{'50': 146338.11},
20 years or more,,/research/US/Job=Senior_Software_Architect/Salary/a07fa704/Late-Career,351,{'50': 153174.33},
Less than 1 year,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/940e71e7/Entry-Level,8,{'50': 100000},
1-4 years,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/940e71e7/Early-Career,56,{'50': 121205.62},
5-9 years,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/966b6b5b/Mid-Career,178,{'50': 128649.85},
10-19 years,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/7d8296df/Experienced,160,{'50': 133264.78},
20 years or more,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/46dd629e/Late-Career,66,{'50': 138767.81},
Less than 1 year,,/research/US/Job=Senior_Software_Engineer/Salary/d8f49863/Entry-Level,47,{'50': 103932.9},
1-4 years,,/research/US/Job=Senior_Software_Engineer/Salary/d8f49863/Early-Career,3545,{'50': 119115.6},
5-9 years,,/research/US/Job=Senior_Software_Engineer/Salary/f9c053ed/Mid-Career,11834,{'50': 124588.98},
10-19 years,,/research/US/Job=Senior_Software_Engineer/Salary/d9622c53/Experienced,9286,{'50': 130256.78},
20 years or more,,/research/US/Job=Senior_Software_Engineer/Salary/35bd422f/Late-Career,3430,{'50': 131649.67},
5-9 years,,/research/US/Job=Senior_Software_Engineering_%2F_Development_Director/Salary/134d1ecb/Mid-Career,6,{'50': 143143.99},
10-19 years,,/research/US/Job=Senior_Software_Engineering_%2F_Development_Director/Salary/5e711e01/Experienced,9,{'50': 155353.02},
20 years or more,,/research/US/Job=Senior_Software_Engineering_%2F_Development_Director/Salary/db0e1d7e/Late-Career,33,{'50': 171379.22},
1-4 years,,/research/US/Job=Senior_Solutions_Architect/Salary/129641f7/Early-Career,101,{'50': 116436.8},
5-9 years,,/research/US/Job=Senior_Solutions_Architect/Salary/8aabc96b/Mid-Career,261,{'50': 133271.65},
10-19 years,,/research/US/Job=Senior_Solutions_Architect/Salary/57c79177/Experienced,852,{'50': 146778.24},
20 years or more,,/research/US/Job=Senior_Solutions_Architect/Salary/8bd2067e/Late-Career,585,{'50': 149674.95},
1-4 years,,/research/US/Job=Senior_Solutions_Engineer/Salary/e170965d/Early-Career,48,{'50': 108073.68},
5-9 years,,/research/US/Job=Senior_Solutions_Engineer/Salary/f482e774/Mid-Career,70,{'50': 108589.14},
10-19 years,,/research/US/Job=Senior_Solutions_Engineer/Salary/cd6e6cf2/Experienced,43,{'50': 115284.06},
20 years or more,,/research/US/Job=Senior_Solutions_Engineer/Salary/efe573d5/Late-Career,16,{'50': 118936.71},
1-4 years,,/research/US/Job=Senior_Statistician/Salary/c5af8506/Early-Career,46,{'50': 95244.1},
5-9 years,,/research/US/Job=Senior_Statistician/Salary/cfdc8489/Mid-Career,58,{'50': 109086.26},
10-19 years,,/research/US/Job=Senior_Statistician/Salary/a2710883/Experienced,36,{'50': 122738.07},
20 years or more,,/research/US/Job=Senior_Statistician/Salary/49db7f60/Late-Career,7,{'50': 108771.84},
1-4 years,,/research/US/Job=Senior_Storage_Engineer/Salary/90b60ec9/Early-Career,6,{'50': 79991.79},
5-9 years,,/research/US/Job=Senior_Storage_Engineer/Salary/49b66906/Mid-Career,15,{'50': 108394.4},
10-19 years,,/research/US/Job=Senior_Storage_Engineer/Salary/a68e962d/Experienced,49,{'50': 117288.95},
20 years or more,,/research/US/Job=Senior_Storage_Engineer/Salary/a59650ff/Late-Career,35,{'50': 123840.36},
1-4 years,,/research/US/Job=Senior_Storage_Specialist%2C_(Computer_Information_Technology)/Salary/bc2ad43d/Early-Career,4,{'50': 50398.19},
5-9 years,,/research/US/Job=Senior_Storage_Specialist%2C_(Computer_Information_Technology)/Salary/f3b008a2/Mid-Career,7,{'50': 108000},
10-19 years,,/research/US/Job=Senior_Storage_Specialist%2C_(Computer_Information_Technology)/Salary/b56123cb/Experienced,9,{'50': 119073.37},
20 years or more,,/research/US/Job=Senior_Storage_Specialist%2C_(Computer_Information_Technology)/Salary/668688e7/Late-Career,6,{'50': 115000},
1-4 years,,/research/US/Job=Senior_Support_Services_Technician/Salary/0644bced/Early-Career,18,{'50': 19.58},
5-9 years,,/research/US/Job=Senior_Support_Services_Technician/Salary/5d9be6fe/Mid-Career,15,{'50': 24.57},
10-19 years,,/research/US/Job=Senior_Support_Services_Technician/Salary/0c4a9d1f/Experienced,33,{'50': 32.68},
20 years or more,,/research/US/Job=Senior_Support_Services_Technician/Salary/3a75fdd3/Late-Career,18,{'50': 29.88},
Less than 1 year,,/research/US/Job=Senior_Systems_Administrator/Salary/9c66e5f5/Entry-Level,6,{'50': 67934.81},
1-4 years,,/research/US/Job=Senior_Systems_Administrator/Salary/9c66e5f5/Early-Career,196,{'50': 79912.99},
5-9 years,,/research/US/Job=Senior_Systems_Administrator/Salary/a02eb242/Mid-Career,795,{'50': 86296.03},
10-19 years,,/research/US/Job=Senior_Systems_Administrator/Salary/6808b1f2/Experienced,1332,{'50': 94354.34},
20 years or more,,/research/US/Job=Senior_Systems_Administrator/Salary/6d35524e/Late-Career,817,{'50': 98010.65},
1-4 years,,/research/US/Job=Taxonomy_Developer/Salary/1f3582ab/Early-Career,9,{'50': 80463.44},
1-4 years,,/research/US/Job=Taxonomy_Manager/Salary/94343725/Early-Career,8,{'50': 59515.22},
5-9 years,,/research/US/Job=Taxonomy_Manager/Salary/f560501a/Mid-Career,7,{'50': 70326.24},
Less than 1 year,,/research/US/Job=Team_Leader%2C_IT/Hourly_Rate/64b0885b/Entry-Level,30,{'50': 60231.75},
1-4 years,,/research/US/Job=Team_Leader%2C_IT/Salary/64b0885b/Early-Career,471,{'50': 70839.75},
5-9 years,,/research/US/Job=Team_Leader%2C_IT/Salary/042325c4/Mid-Career,653,{'50': 88122.98},
10-19 years,,/research/US/Job=Team_Leader%2C_IT/Salary/47ce72bb/Experienced,846,{'50': 102229.72},
20 years or more,,/research/US/Job=Team_Leader%2C_IT/Salary/2fcc60f2/Late-Career,470,{'50': 114158.34},
Less than 1 year,,/research/US/Job=Technical_Architect/Salary/42f6319b/Entry-Level,8,{'50': 75554.19},
1-4 years,,/research/US/Job=Technical_Architect/Salary/42f6319b/Early-Career,73,{'50': 87826.64},
5-9 years,,/research/US/Job=Technical_Architect/Salary/f6702110/Mid-Career,167,{'50': 111574.27},
10-19 years,,/research/US/Job=Technical_Architect/Salary/af2319bd/Experienced,680,{'50': 129977.47},
20 years or more,,/research/US/Job=Technical_Architect/Salary/4668a427/Late-Career,206,{'50': 140255.76},
Less than 1 year,,/research/US/Job=Technical_Consultant/Salary/70803e28/Entry-Level,299,{'50': 72013.67},
1-4 years,,/research/US/Job=Technical_Consultant/Salary/70803e28/Early-Career,987,{'50': 78377.46},
5-9 years,,/research/US/Job=Technical_Consultant/Salary/02d72b91/Mid-Career,475,{'50': 91251.97},
10-19 years,,/research/US/Job=Technical_Consultant/Salary/83757d43/Experienced,390,{'50': 108068.33},
20 years or more,,/research/US/Job=Technical_Consultant/Salary/adcc21d6/Late-Career,260,{'50': 112456.47},
Less than 1 year,,/research/US/Job=Technical_Product_%26_Program_Manager/Salary/038fe9c7/Entry-Level,19,{'50': 80859.22},
1-4 years,,/research/US/Job=Technical_Product_%26_Program_Manager/Salary/038fe9c7/Early-Career,395,{'50': 99067.04},
5-9 years,,/research/US/Job=Technical_Product_%26_Program_Manager/Salary/2a640cfc/Mid-Career,419,{'50': 117389.93},
10-19 years,,/research/US/Job=Technical_Product_%26_Program_Manager/Salary/cfdd7812/Experienced,395,{'50': 127876.45},
20 years or more,,/research/US/Job=Technical_Product_%26_Program_Manager/Salary/4e70c16f/Late-Career,215,{'50': 132789.25},
Less than 1 year,,/research/US/Job=Technical_Program_Manager_(TPM)/Salary/b765a13f/Entry-Level,47,{'50': 93474.4},
1-4 years,,/research/US/Job=Technical_Program_Manager_(TPM)/Salary/b765a13f/Early-Career,642,{'50': 109484.06},
5-9 years,,/research/US/Job=Technical_Program_Manager_(TPM)/Salary/c2e0a9d4/Mid-Career,775,{'50': 130520.28},
10-19 years,,/research/US/Job=Technical_Program_Manager_(TPM)/Salary/e0acb960/Experienced,1013,{'50': 142345.26},
20 years or more,,/research/US/Job=Technical_Program_Manager_(TPM)/Salary/77e79219/Late-Career,502,{'50': 146899.75},
Less than 1 year,,/research/US/Job=Technical_Project_Manager/Salary/1084d169/Entry-Level,52,{'50': 76683.01},
1-4 years,,/research/US/Job=Technical_Project_Manager/Salary/1084d169/Early-Career,886,{'50': 86379.13},
5-9 years,,/research/US/Job=Technical_Project_Manager/Salary/d86133dc/Mid-Career,965,{'50': 100812.2},
10-19 years,,/research/US/Job=Technical_Project_Manager/Salary/059046db/Experienced,968,{'50': 114874.96},
20 years or more,,/research/US/Job=Technical_Project_Manager/Salary/e9704efc/Late-Career,410,{'50': 118859.66},
Less than 1 year,,/research/US/Job=Technical_Services_Manager/Salary/8946cff4/Entry-Level,17,{'50': 63262.85},
1-4 years,,/research/US/Job=Technical_Services_Manager/Salary/8946cff4/Early-Career,177,{'50': 79665.86},
5-9 years,,/research/US/Job=Technical_Services_Manager/Salary/726bd2f3/Mid-Career,198,{'50': 86555.05},
10-19 years,,/research/US/Job=Technical_Services_Manager/Salary/ac5bfbd8/Experienced,331,{'50': 91480.55},
20 years or more,,/research/US/Job=Technical_Services_Manager/Salary/cd32e06a/Late-Career,276,{'50': 90485.95},
Less than 1 year,,/research/US/Job=Technical_Services_Representative/Salary/2b48b511/Entry-Level,16,{'50': 57262.02},
1-4 years,,/research/US/Job=Technical_Services_Representative/Salary/2b48b511/Early-Career,98,{'50': 61858.63},
5-9 years,,/research/US/Job=Technical_Services_Representative/Salary/da329456/Mid-Career,52,{'50': 71641.76},
10-19 years,,/research/US/Job=Technical_Services_Representative/Salary/d64c49b6/Experienced,23,{'50': 64277.13},
20 years or more,,/research/US/Job=Technical_Services_Representative/Salary/148c95e0/Late-Career,21,{'50': 83928.81},
Less than 1 year,,/research/US/Job=Technical_Support_Analyst/Salary/152e7616/Entry-Level,69,{'50': 49700.01},
1-4 years,,/research/US/Job=Technical_Support_Analyst/Salary/152e7616/Early-Career,491,{'50': 51505.94},
5-9 years,,/research/US/Job=Technical_Support_Analyst/Salary/f069175b/Mid-Career,264,{'50': 56934.66},
10-19 years,,/research/US/Job=Technical_Support_Analyst/Salary/25ba55aa/Experienced,173,{'50': 61533.52},
20 years or more,,/research/US/Job=Technical_Support_Analyst/Salary/e8f2ca2e/Late-Career,90,{'50': 67736.74},
Less than 1 year,,/research/US/Job=Technical_Support_Assistant/Hourly_Rate/086591b4/Entry-Level,15,{'50': 14.74},
1-4 years,,/research/US/Job=Technical_Support_Assistant/Hourly_Rate/086591b4/Early-Career,29,{'50': 16.97},
5-9 years,,/research/US/Job=Technical_Support_Assistant/Salary/3385d098/Mid-Career,13,{'50': 20.09},
10-19 years,,/research/US/Job=Technical_Support_Assistant/Salary/50313128/Experienced,15,{'50': 20.23},
20 years or more,,/research/US/Job=Technical_Support_Assistant/Salary/385f6039/Late-Career,17,{'50': 25.55},
Less than 1 year,,/research/US/Job=Technical_Support_Consultant/Salary/6d6d30be/Entry-Level,7,{'50': 17.25},
1-4 years,,/research/US/Job=Technical_Support_Consultant/Salary/6d6d30be/Early-Career,38,{'50': 19.51},
5-9 years,,/research/US/Job=Technical_Support_Consultant/Salary/8b15abcd/Mid-Career,8,{'50': 30.47},
10-19 years,,/research/US/Job=Technical_Support_Consultant/Salary/1d8a6dc4/Experienced,14,{'50': 24.02},
20 years or more,,/research/US/Job=Technical_Support_Consultant/Salary/6f5c0e19/Late-Career,15,{'50': 38.75},
1-4 years,,/research/US/Job=Technical_Support_Director/Salary/783282ac/Early-Career,30,{'50': 87431.49},
5-9 years,,/research/US/Job=Technical_Support_Director/Salary/6436094a/Mid-Career,29,{'50': 97135.61},
10-19 years,,/research/US/Job=Technical_Support_Director/Salary/4be99115/Experienced,82,{'50': 110145.46},
20 years or more,,/research/US/Job=Technical_Support_Director/Salary/d7bbc3ca/Late-Career,36,{'50': 123000},
Less than 1 year,,/research/US/Job=Technical_Support_Engineer/Salary/9c65435c/Entry-Level,187,{'50': 62450.81},
1-4 years,,/research/US/Job=Technical_Support_Engineer/Salary/9c65435c/Early-Career,1206,{'50': 67848.99},
5-9 years,,/research/US/Job=Technical_Support_Engineer/Salary/57faa378/Mid-Career,583,{'50': 75396.2},
10-19 years,,/research/US/Job=Technical_Support_Engineer/Salary/6ec1579b/Experienced,392,{'50': 82623.61},
20 years or more,,/research/US/Job=Technical_Support_Engineer/Salary/de0558d5/Late-Career,236,{'50': 84516.71},
Less than 1 year,,/research/US/Job=Technical_Support_Manager/Salary/d35acf7f/Entry-Level,11,{'50': 67089.14},
1-4 years,,/research/US/Job=Technical_Support_Manager/Salary/d35acf7f/Early-Career,284,{'50': 69969},
5-9 years,,/research/US/Job=Technical_Support_Manager/Salary/d23463a4/Mid-Career,374,{'50': 80989.68},
10-19 years,,/research/US/Job=Technical_Support_Manager/Salary/381d281d/Experienced,406,{'50': 98102.91},
20 years or more,,/research/US/Job=Technical_Support_Manager/Salary/1b06bd79/Late-Career,269,{'50': 104630.19},
Less than 1 year,,/research/US/Job=Technical_Support_Representative/Hourly_Rate/a658e8e3/Entry-Level,66,{'50': 16.13},
1-4 years,,/research/US/Job=Technical_Support_Representative/Hourly_Rate/a658e8e3/Early-Career,258,{'50': 17.93},
5-9 years,,/research/US/Job=Technical_Support_Representative/Hourly_Rate/3c6d06fd/Mid-Career,123,{'50': 18.05},
10-19 years,,/research/US/Job=Technical_Support_Representative/Salary/920927ec/Experienced,80,{'50': 20.94},
20 years or more,,/research/US/Job=Technical_Support_Representative/Salary/f0919016/Late-Career,26,{'50': 20.64},
