state,city,job_title,median_salary,profile_count
 Maryland,Owings Mills,Business_Analyst%2C_IT,70350.0,4
 Wisconsin,Oshkosh,Business_Analyst%2C_IT,70000.0,4
 Wisconsin,Kenosha,Business_Analyst%2C_IT,60000.0,4
 Texas,Texas City,Business_Analyst%2C_IT,100000.0,4
 Utah,Lehi,Business_Analyst%2C_IT,65100.0,4
 Virginia,Charlottesville,Business_Analyst%2C_IT,68298.66,4
 Virginia,Norfolk,Business_Analyst%2C_IT,85151.51,4
 Washington,Mount Vernon,,,4
 Virginia,Vienna,Business_Analyst%2C_IT,83500.0,4
 Washington,Richland,Business_Analyst%2C_IT,54840.5,4
 Wisconsin,Eau Claire,Business_Analyst%2C_IT,,4
 South Dakota,Rapid City,Business_Analyst%2C_IT,60798.4,4
 Texas,Abilene,Business_Analyst%2C_IT,62669.32,4
 Oregon,Bend,Business_Analyst%2C_IT,63242.22,4
 Ohio,Hilliard,Business_Analyst%2C_IT,88000.0,3
 Ohio,Mason,Business_Analyst%2C_IT,67500.0,3
 Tennessee,Jackson,,,3
 Pennsylvania,Chester,Business_Analyst%2C_IT,54850.0,3
 West Virginia,Parkersburg,Business_Analyst%2C_IT,42000.0,3
 Utah,Draper,Business_Analyst%2C_IT,69000.0,3
 Virginia,Chantilly,Business_Analyst%2C_IT,62400.0,3
 Texas,Euless,Business_Analyst%2C_IT,48000.0,3
 Texas,Round Rock,Business_Analyst%2C_IT,69999.0,3
 Wisconsin,Wausau,Business_Analyst%2C_IT,71000.0,3
 Illinois,Itasca,Business_Analyst%2C_IT,77628.18,3
 Georgia,Lawrenceville,Business_Analyst%2C_IT,80000.0,3
 California,Newport Beach,Business_Analyst%2C_IT,57188.0,3
 California,Palo Alto,Business_Analyst%2C_IT,99891.48,3
 California,Valencia,Business_Analyst%2C_IT,72348.19,3
 Colorado,Aurora,Business_Analyst%2C_IT,73056.21,3
 Colorado,Broomfield,Business_Analyst%2C_IT,98000.0,3
 New Jersey,Marlton,Business_Analyst%2C_IT,78000.0,3
 New Hampshire,Manchester,Business_Analyst%2C_IT,55835.1,3
 New Jersey,Raritan,Business_Analyst%2C_IT,74500.0,3
 New Jersey,Woodbridge,Business_Analyst%2C_IT,75662.91,3
 Mississippi,Hattiesburg,,,3
 Michigan,Saginaw,,,3
 Michigan,Midland,Business_Analyst%2C_IT,74000.0,3
 Kansas,Lawrence,Business_Analyst%2C_IT,65000.0,3
 Florida,Clearwater,Business_Analyst%2C_IT,74093.34,3
 California,Culver City,,,2
 Missouri,Cape Girardeau,Business_Analyst%2C_IT,57000.0,2
 California,Palmdale,Business_Analyst%2C_IT,99000.0,2
 Florida,Titusville,Business_Analyst%2C_IT,62075.62,2
 Virginia,Marion,Business_Analyst%2C_IT,56560.0,2
 New York,New York,Business_Analyst%2FProgrammer,61548.41,10
 Georgia,Atlanta,Business_Analyst%2FProgrammer,67500.0,8
 Texas,Austin,Business_Analyst%2FProgrammer,78649.95,8
 Illinois,Chicago,Business_Analyst%2FProgrammer,72500.0,7
 Minnesota,Minneapolis,Business_Analyst%2FProgrammer,50868.24,6
 Pennsylvania,Pittsburgh,Business_Analyst%2FProgrammer,79350.0,6
 Tennessee,Chattanooga,Business_Analyst%2FProgrammer,53500.0,6
 Tennessee,Nashville,Business_Analyst%2FProgrammer,66500.0,6
 Texas,Dallas,Business_Analyst%2FProgrammer,70000.0,5
 South Carolina,Columbia,Business_Analyst%2FProgrammer,67500.0,5
 California,San Francisco,Business_Analyst%2FProgrammer,75000.0,5
 Colorado,Denver,Business_Analyst%2FProgrammer,56000.0,4
 Ohio,Columbus,Business_Analyst%2FProgrammer,68400.0,4
 Delaware,Wilmington,Business_Analyst%2FProgrammer,83966.59,2
 New York,New York,Business_Analyst%2C_Software,82063.22,45
 Colorado,Denver,Business_Analyst%2C_Software,85156.72,36
 Illinois,Chicago,Business_Analyst%2C_Software,73365.18,33
 California,San Francisco,Business_Analyst%2C_Software,86276.24,30
 Pennsylvania,Philadelphia,Business_Analyst%2C_Software,70194.27,26
 Washington,Seattle,Business_Analyst%2C_Software,80496.89,25
 District of Columbia,Washington,Business_Analyst%2C_Software,80942.41,23
 Indiana,Indianapolis,Business_Analyst%2C_Software,78218.6,22
 Georgia,Atlanta,Business_Analyst%2C_Software,69803.51,21
 Texas,Austin,Business_Analyst%2C_Software,68774.08,20
 Ohio,Cincinnati,Business_Analyst%2C_Software,52147.74,18
 Massachusetts,Boston,Business_Analyst%2C_Software,60000.0,18
 Pennsylvania,Pittsburgh,Business_Analyst%2C_Software,66000.0,17
 Oregon,Portland,Business_Analyst%2C_Software,70000.0,17
 Texas,Dallas,Business_Analyst%2C_Software,82754.19,16
 Texas,Houston,Business_Analyst%2C_Software,79155.83,13
 Wisconsin,Madison,Business_Analyst%2C_Software,62400.0,13
 Nebraska,Omaha,Business_Analyst%2C_Software,73697.64,13
 Maryland,Columbia,Business_Analyst%2C_Software,70964.11,13
 Minnesota,Minneapolis,Business_Analyst%2C_Software,78296.83,12
 California,Irvine,Business_Analyst%2C_Software,77669.8,12
 Missouri,Kansas City,Business_Analyst%2C_Software,70839.6,12
 Wisconsin,Milwaukee,Business_Analyst%2C_Software,59837.6,11
 Missouri,St. Louis,Business_Analyst%2C_Software,56750.0,10
 California,San Diego,Business_Analyst%2C_Software,80193.73,10
 Florida,Orlando,Business_Analyst%2C_Software,65000.0,10
 California,Los Angeles,Business_Analyst%2C_Software,86000.0,9
 Michigan,Detroit,Business_Analyst%2C_Software,71468.53,9
 Florida,Tampa,Business_Analyst%2C_Software,57391.3,9
 Nevada,Las Vegas,Business_Analyst%2C_Software,74341.39,9
 North Carolina,Charlotte,Business_Analyst%2C_Software,64706.68,9
 Ohio,Columbus,Business_Analyst%2C_Software,73000.0,9
 Texas,Plano,Business_Analyst%2C_Software,67466.29,9
 Tennessee,Nashville,Business_Analyst%2C_Software,66700.87,9
 North Carolina,Raleigh,Business_Analyst%2C_Software,78000.0,8
 Arizona,Phoenix,Business_Analyst%2C_Software,71000.0,8
 Florida,Fort Lauderdale,Business_Analyst%2C_Software,65903.56,8
 Florida,Tallahassee,Business_Analyst%2C_Software,56308.34,7
 Maryland,Baltimore,Business_Analyst%2C_Software,79356.52,7
 Michigan,Grand Rapids,Business_Analyst%2C_Software,54286.4,7
 Oklahoma,Oklahoma City,Business_Analyst%2C_Software,66000.0,7
 New Jersey,Princeton,Business_Analyst%2C_Software,56324.68,7
 Pennsylvania,Harrisburg,Business_Analyst%2C_Software,70273.69,7
 Utah,Salt Lake City,Business_Analyst%2C_Software,75000.0,7
 Virginia,Arlington,Business_Analyst%2C_Software,72000.0,7
 Virginia,Reston,Business_Analyst%2C_Software,85000.0,6
 New Jersey,Jersey City,Business_Analyst%2C_Software,70985.92,6
 Ohio,Youngstown,Business_Analyst%2C_Software,45494.51,6
 Minnesota,Saint Paul,Business_Analyst%2C_Software,63196.64,6
 Michigan,Ann Arbor,Business_Analyst%2C_Software,69500.0,6
 Colorado,Colorado Springs,Business_Analyst%2C_Software,63269.95,6
 Florida,Sarasota,Business_Analyst%2C_Software,60000.0,6
 Florida,Jacksonville,Business_Analyst%2C_Software,62578.39,6
 California,Mountain View,Business_Analyst%2C_Software,83363.7,6
 Arizona,Scottsdale,Business_Analyst%2C_Software,66561.56,5
 Arizona,Tucson,Business_Analyst%2C_Software,60000.0,5
 Alabama,Birmingham,Business_Analyst%2C_Software,55000.0,5
 California,San Jose,Business_Analyst%2C_Software,80000.0,5
 Florida,Miami,Business_Analyst%2C_Software,74880.0,5
 Florida,Boca Raton,Business_Analyst%2C_Software,57000.0,5
 Maryland,Rockville,Business_Analyst%2C_Software,70000.0,5
 Georgia,Alpharetta,Business_Analyst%2C_Software,69750.0,5
 Kentucky,Louisville,Business_Analyst%2C_Software,62000.0,5
 Maine,Portland,Business_Analyst%2C_Software,65000.0,5
 Ohio,Dayton,Business_Analyst%2C_Software,60034.1,5
 Ohio,Cleveland,Business_Analyst%2C_Software,51500.0,5
 New York,Albany,Business_Analyst%2C_Software,65500.0,5
 New York,Buffalo,Business_Analyst%2C_Software,67000.0,5
 North Carolina,Cary,Business_Analyst%2C_Software,66958.45,5
 Virginia,Tysons Corner,Business_Analyst%2C_Software,75000.0,5
 Texas,Richardson,Business_Analyst%2C_Software,54047.13,5
 Massachusetts,Boston,Business_Analytics_Director,150000.0,8
 New York,New York,Business_Analytics_Director,125079.12,5
 California,Los Angeles,Business_Analytics_Director,159308.44,5
 Florida,Tampa,Business_Analytics_Director,117000.0,5
 Arizona,Phoenix,Business_Analytics_Director,92500.0,2
 Florida,Miami,Business_Analytics_Director,92350.0,2
 Florida,Orlando,,,2
 Massachusetts,Boston,Business_Development_Analyst,62857.14,30
 New York,New York,Business_Development_Analyst,65451.21,29
 Texas,Houston,Business_Development_Analyst,74835.59,29
 District of Columbia,Washington,Business_Development_Analyst,67011.17,27
 Illinois,Chicago,Business_Development_Analyst,69776.47,24
 North Carolina,Charlotte,Business_Development_Analyst,68860.0,19
 Washington,Seattle,Business_Development_Analyst,63169.47,18
 California,San Francisco,Business_Development_Analyst,72625.01,16
 California,Irvine,Business_Development_Analyst,65788.59,14
 Georgia,Atlanta,Business_Development_Analyst,55473.16,14
 Pennsylvania,Philadelphia,Business_Development_Analyst,58625.41,14
 Minnesota,Minneapolis,Business_Development_Analyst,60888.27,13
 Virginia,Alexandria,Business_Development_Analyst,74923.75,12
 Virginia,Fairfax,Business_Development_Analyst,58326.38,12
 Virginia,Reston,Business_Development_Analyst,55000.0,11
 California,Los Angeles,Business_Development_Analyst,68784.46,11
 Alabama,Huntsville,Business_Development_Analyst,74923.75,11
 California,San Diego,Business_Development_Analyst,59500.0,10
 California,Sunnyvale,Business_Development_Analyst,78957.89,10
 Colorado,Colorado Springs,Business_Development_Analyst,49400.0,10
 Texas,Dallas,Business_Development_Analyst,84600.0,10
 Texas,San Antonio,Business_Development_Analyst,50776.91,9
 Arizona,Phoenix,Business_Development_Analyst,56351.87,9
 Florida,Tampa,Business_Development_Analyst,57500.0,9
 Florida,Orlando,Business_Development_Analyst,77300.0,9
 Indiana,Indianapolis,Business_Development_Analyst,58045.74,9
 Missouri,Kansas City,Business_Development_Analyst,61500.0,9
 Missouri,St. Louis,Business_Development_Analyst,56774.65,9
 Ohio,Cleveland,Business_Development_Analyst,46412.53,9
 North Carolina,Cary,Business_Development_Analyst,56000.0,8
 Maryland,Baltimore,Business_Development_Analyst,60000.0,8
 Colorado,Denver,Business_Development_Analyst,66804.63,8
 Tennessee,Nashville,Business_Development_Analyst,60204.85,8
 Virginia,Arlington,Business_Development_Analyst,62000.0,7
 Virginia,Vienna,Business_Development_Analyst,49367.09,7
 Wisconsin,Milwaukee,Business_Development_Analyst,68000.0,7
 Louisiana,New Orleans,Business_Development_Analyst,63000.0,7
 Florida,Jacksonville,Business_Development_Analyst,61493.28,7
 Michigan,Grand Rapids,Business_Development_Analyst,56750.0,7
 Ohio,Cincinnati,Business_Development_Analyst,43999.96,7
 New York,Rochester,Business_Development_Analyst,41921.87,6
 Oklahoma,Tulsa,Business_Development_Analyst,55000.0,6
 Oregon,Portland,Business_Development_Analyst,57500.0,6
 Kentucky,Louisville,Business_Development_Analyst,50000.0,6
 New York,Buffalo,Business_Development_Analyst,55000.0,6
 Florida,Miami,Business_Development_Analyst,37000.0,6
 Illinois,Lake Forest,Business_Development_Analyst,69559.3,6
 Iowa,Cedar Rapids,Business_Development_Analyst,47517.95,6
 Connecticut,Hartford,Business_Development_Analyst,68009.11,6
 California,Fremont,Business_Development_Analyst,70313.37,6
 Utah,Salt Lake City,Business_Development_Analyst,50000.0,6
 South Carolina,Charleston,Business_Development_Analyst,55495.5,6
 South Carolina,Greenville,Business_Development_Analyst,53512.63,6
 Tennessee,Knoxville,Business_Development_Analyst,44290.35,5
 Tennessee,Memphis,Business_Development_Analyst,68700.0,5
 Texas,Austin,Business_Development_Analyst,61041.89,5
 Utah,Provo,,44442.0,5
 Virginia,Richmond,Business_Development_Analyst,56878.73,5
 Wisconsin,Green Bay,Business_Development_Analyst,48000.0,5
 California,Vallejo,Business_Development_Analyst,50351.4,5
 Colorado,Boulder,Business_Development_Analyst,55672.15,5
 Florida,St. Petersburg,Business_Development_Analyst,49950.0,5
 California,Santa Barbara,Business_Development_Analyst,75000.0,5
 Hawaii,Honolulu,Business_Development_Analyst,39305.41,5
 New York,Manhasset,Business_Development_Analyst,63000.0,5
 New Mexico,Albuquerque,Business_Development_Analyst,71898.51,5
 Nebraska,Omaha,Business_Development_Analyst,55000.0,5
 Pennsylvania,Pittsburgh,Business_Development_Analyst,70000.0,5
 Rhode Island,Providence,Business_Development_Analyst,69000.0,5
 Ohio,Columbus,Business_Development_Analyst,50000.0,5
 North Carolina,Durham,Business_Development_Analyst,54464.41,5
 North Carolina,Greensboro,,,4
 North Carolina,Raleigh,Business_Development_Analyst,45537.27,4
 Ohio,Dayton,,75000.0,4
 Maryland,Bethesda,Business_Development_Analyst,70900.0,4
 Michigan,Detroit,Business_Development_Analyst,70857.08,4
 Idaho,Boise,Business_Development_Analyst,52071.91,4
 Iowa,Des Moines,Business_Development_Analyst,51235.0,4
 Kansas,Overland Park,Business_Development_Analyst,36174.1,4
 Kansas,Wichita,Business_Development_Analyst,50655.31,4
 Florida,Fort Lauderdale,Business_Development_Analyst,63000.0,4
 California,Costa Mesa,Business_Development_Analyst,48542.58,4
 California,Cypress,Business_Development_Analyst,77885.94,4
 Virginia,McLean,Business_Development_Analyst,63500.0,4
 Texas,Fort Worth,Business_Development_Analyst,66466.17,4
 California,San Jose,Business_Development_Analyst,75000.0,3
 Nebraska,Lincoln,Business_Development_Analyst,50000.0,3
 New Jersey,Ramsey,Business_Development_Analyst,54000.0,3
 Ohio,Richfield,Business_Development_Analyst,40667.63,3
 New Jersey,Newark,Business_Development_Analyst,60000.0,2
 Maryland,Silver Spring,Business_Development_Analyst,60000.0,2
 Arizona,Scottsdale,Business_Development_Analyst,44000.0,2
 California,Fresno,Business_Development_Analyst,41445.78,2
 Maine,Pittsfield,Business_Development_Analyst,43000.0,2
 Virginia,Herndon,Business_Development_Analyst,60000.0,2
 District of Columbia,Washington,Business_Development_Specialist,68721.91,37
 Illinois,Chicago,Business_Development_Specialist,53845.22,29
 Iowa,Cedar Rapids,Business_Development_Specialist,47517.95,29
 New York,New York,Business_Development_Specialist,73899.26,27
 Indiana,Indianapolis,Business_Development_Specialist,60000.0,26
 Texas,Houston,Business_Development_Specialist,64038.12,23
 Massachusetts,Boston,Business_Development_Specialist,67257.91,22
 California,Los Angeles,Business_Development_Specialist,61620.92,18
 California,San Francisco,Business_Development_Specialist,76091.06,17
 Washington,Seattle,Business_Development_Specialist,61639.65,16
 Texas,Dallas,Business_Development_Specialist,57200.4,16
 North Carolina,Charlotte,Business_Development_Specialist,53455.08,15
 Pennsylvania,Philadelphia,Business_Development_Specialist,62678.44,14
 Minnesota,Minneapolis,Business_Development_Specialist,50017.62,13
 California,San Diego,Business_Development_Specialist,44813.65,13
 Colorado,Denver,Business_Development_Specialist,51235.38,12
 Arizona,Phoenix,Business_Development_Specialist,56351.87,11
 Georgia,Atlanta,Business_Development_Specialist,60172.98,11
 Illinois,Lake Forest,Business_Development_Specialist,69559.3,11
 California,Santa Barbara,Business_Development_Specialist,,10
 Pennsylvania,Pittsburgh,Business_Development_Specialist,48500.0,10
 Oregon,Portland,Business_Development_Specialist,62400.0,9
 Ohio,Cleveland,Business_Development_Specialist,52505.5,9
 Arizona,Scottsdale,Business_Development_Specialist,44000.0,9
 Virginia,Arlington,Business_Development_Specialist,48026.62,8
 Ohio,Columbus,Business_Development_Specialist,61398.96,8
 Colorado,Colorado Springs,Business_Development_Specialist,46496.06,8
 Michigan,Grand Rapids,Business_Development_Specialist,56750.0,8
 Utah,Salt Lake City,Business_Development_Specialist,50565.18,8
 Texas,San Antonio,Business_Development_Specialist,51197.15,8
 Texas,Austin,Business_Development_Specialist,55000.0,8
 Florida,Orlando,Business_Development_Specialist,62500.0,8
 Florida,Miami,Business_Development_Specialist,55000.0,8
 New Mexico,Albuquerque,Business_Development_Specialist,73469.39,8
 Maryland,Baltimore,Business_Development_Specialist,54385.32,7
 Tennessee,Nashville,Business_Development_Specialist,63000.0,7
 Missouri,Kansas City,,67407.41,7
 Florida,Jacksonville,Business_Development_Specialist,57500.0,7
 Tennessee,Knoxville,Business_Development_Specialist,44290.35,7
 Ohio,Cincinnati,Business_Development_Specialist,50691.6,6
 Virginia,Fairfax,Business_Development_Specialist,35972.22,6
 Missouri,St. Louis,Business_Development_Specialist,62500.0,6
 New York,Rochester,Business_Development_Specialist,40694.59,6
 Tennessee,Memphis,Business_Development_Specialist,52000.0,5
 Rhode Island,Providence,Business_Development_Specialist,47500.0,5
 Alabama,Huntsville,Business_Development_Specialist,51000.0,5
 Wisconsin,Green Bay,Business_Development_Specialist,41000.0,5
 Ohio,Dayton,,,5
 Ohio,Richfield,Business_Development_Specialist,40667.63,5
 South Carolina,Charleston,Business_Development_Specialist,55495.5,5
 South Carolina,Greenville,Business_Development_Specialist,49500.0,5
 California,Costa Mesa,Business_Development_Specialist,49156.08,5
 Wisconsin,Milwaukee,Business_Development_Specialist,43448.28,5
 Florida,Tampa,Business_Development_Specialist,45000.0,5
 Connecticut,Hartford,Business_Development_Specialist,74500.0,5
 California,Fremont,Business_Development_Specialist,65000.0,5
 California,Irvine,Business_Development_Specialist,52071.91,5
 Nebraska,Omaha,Business_Development_Specialist,55000.0,5
 North Carolina,Raleigh,Business_Development_Specialist,44748.6,5
 Louisiana,New Orleans,Business_Development_Specialist,71475.55,5
 Wisconsin,Appleton,Business_Development_Specialist,55000.0,4
 North Carolina,Cary,Business_Development_Specialist,53457.94,4
 New York,New York,Business_Insight_and_Analytics_Manager,109260.2,69
 California,San Francisco,Business_Insight_and_Analytics_Manager,135967.46,49
 Illinois,Chicago,Business_Insight_and_Analytics_Manager,107017.37,31
 Minnesota,Minneapolis,Business_Insight_and_Analytics_Manager,114604.19,27
 Georgia,Atlanta,Business_Insight_and_Analytics_Manager,97228.04,22
 Massachusetts,Boston,Business_Insight_and_Analytics_Manager,117682.04,21
 Ohio,Cincinnati,Business_Insight_and_Analytics_Manager,101561.14,21
 Pennsylvania,Philadelphia,Business_Insight_and_Analytics_Manager,99994.66,21
 Washington,Seattle,Business_Insight_and_Analytics_Manager,119904.01,20
 Arkansas,Bentonville,Business_Insight_and_Analytics_Manager,81802.07,19
 Oregon,Portland,Business_Insight_and_Analytics_Manager,126267.48,18
 Pennsylvania,Pittsburgh,Business_Insight_and_Analytics_Manager,110000.0,15
 Florida,Miami,Business_Insight_and_Analytics_Manager,75328.26,13
 Colorado,Denver,Business_Insight_and_Analytics_Manager,89822.22,13
 California,San Jose,Business_Insight_and_Analytics_Manager,124107.26,12
 California,Los Angeles,Business_Insight_and_Analytics_Manager,126228.1,12
 District of Columbia,Washington,Business_Insight_and_Analytics_Manager,102225.0,11
 Virginia,Arlington,Business_Insight_and_Analytics_Manager,110962.11,11
 Texas,Austin,Business_Insight_and_Analytics_Manager,99456.94,10
 Texas,Dallas,Business_Insight_and_Analytics_Manager,105000.0,10
 Texas,Houston,Business_Insight_and_Analytics_Manager,101076.89,10
 Wisconsin,Milwaukee,Business_Insight_and_Analytics_Manager,122829.4,9
 Florida,Orlando,Business_Insight_and_Analytics_Manager,114000.0,9
 North Carolina,Raleigh,Business_Insight_and_Analytics_Manager,82000.0,9
 Ohio,Cleveland,Business_Insight_and_Analytics_Manager,95329.51,8
 North Carolina,Charlotte,Business_Insight_and_Analytics_Manager,105000.0,8
 Indiana,Indianapolis,Business_Insight_and_Analytics_Manager,81789.0,8
 Arizona,Tempe,Business_Insight_and_Analytics_Manager,88500.0,8
 Virginia,Richmond,Business_Insight_and_Analytics_Manager,92500.0,8
 Kentucky,Louisville,Business_Insight_and_Analytics_Manager,61041.89,7
 Maryland,Baltimore,Business_Insight_and_Analytics_Manager,100000.0,6
 Ohio,Columbus,Business_Insight_and_Analytics_Manager,87500.0,6
 Tennessee,Nashville,Business_Insight_and_Analytics_Manager,85000.0,6
 Florida,Jacksonville,Business_Insight_and_Analytics_Manager,92634.5,6
 Utah,Salt Lake City,Business_Insight_and_Analytics_Manager,77419.35,6
 Texas,Fort Worth,Business_Insight_and_Analytics_Manager,78000.0,6
 Washington,Bellevue,Business_Insight_and_Analytics_Manager,120000.0,5
 Connecticut,Hartford,Business_Insight_and_Analytics_Manager,115855.32,5
 Kentucky,Lexington,Business_Insight_and_Analytics_Manager,68220.23,5
 Georgia,Alpharetta,Business_Insight_and_Analytics_Manager,119830.86,5
 Arizona,Phoenix,Business_Insight_and_Analytics_Manager,69028.42,5
 California,Orange,Business_Insight_and_Analytics_Manager,129568.34,5
 California,Redwood City,Business_Insight_and_Analytics_Manager,120867.77,5
 California,San Diego,Business_Insight_and_Analytics_Manager,134530.95,5
 South Carolina,Greenville,Business_Insight_and_Analytics_Manager,83523.99,5
 Missouri,Kansas City,Business_Insight_and_Analytics_Manager,97500.0,5
 Missouri,St. Louis,Business_Insight_and_Analytics_Manager,101441.3,5
 New Jersey,Morristown,Business_Insight_and_Analytics_Manager,120000.0,5
 New Jersey,Princeton,Business_Insight_and_Analytics_Manager,114332.74,5
 Ohio,Dayton,Business_Insight_and_Analytics_Manager,92500.0,2
 Pennsylvania,Horsham,Business_Insight_and_Analytics_Manager,73469.39,2
 Georgia,Atlanta,Business_Integration_Analyst,70985.92,5
 Wisconsin,Madison,Business_Intelligence_Administrator,88982.67,6
 New York,New York,Business_Intelligence_(BI)_Analyst,85426.73,220
 Washington,Seattle,Business_Intelligence_(BI)_Analyst,86024.52,158
 Illinois,Chicago,Business_Intelligence_(BI)_Analyst,71987.6,135
 Texas,Dallas,Business_Intelligence_(BI)_Analyst,72051.93,126
 Massachusetts,Boston,Business_Intelligence_(BI)_Analyst,78322.55,123
 Texas,Houston,Business_Intelligence_(BI)_Analyst,76023.27,118
 California,San Francisco,Business_Intelligence_(BI)_Analyst,94002.73,117
 Texas,Austin,Business_Intelligence_(BI)_Analyst,80916.23,111
 California,Los Angeles,Business_Intelligence_(BI)_Analyst,80189.81,93
 Colorado,Denver,Business_Intelligence_(BI)_Analyst,77898.52,85
 Georgia,Atlanta,Business_Intelligence_(BI)_Analyst,79987.4,81
 California,San Diego,Business_Intelligence_(BI)_Analyst,81301.65,80
 Utah,Salt Lake City,Business_Intelligence_(BI)_Analyst,66881.43,80
 Pennsylvania,Philadelphia,Business_Intelligence_(BI)_Analyst,68630.52,62
